,Datum,Filiale,y_true,y_pred,rmspe
800408,2015-06-16,25,12278,7493.351629401033,0.3896928140250014
802208,2015-06-17,25,12022,7415.5719752636505,0.38316653008953167
803443,2015-06-18,25,11233,7354.673445483204,0.3452618672230745
804260,2015-06-19,25,10679,7289.006600153691,0.3174448356443777
805191,2015-06-20,25,8067,7188.145958012203,0.10894434634781174
806761,2015-06-22,25,10972,7628.4977242851455,0.304730429795375
807678,2015-06-23,25,9788,7546.362054023601,0.22901899734127495
808772,2015-06-24,25,9138,7468.951441918209,0.18264921843749082
810187,2015-06-25,25,9116,7359.894064876426,0.1926399665558989
811354,2015-06-26,25,9430,7336.197448032937,0.22203632576533008
811811,2015-06-27,25,9082,7272.662755348603,0.1992223347997574
813210,2015-06-29,25,14621,7697.883962148597,0.4735049612099995
814264,2015-06-30,25,16572,7593.010565654433,0.541816885973061
815818,2015-07-01,25,12712,7494.680948614958,0.41042472084526765
816153,2015-07-02,25,12263,7460.698910572508,0.3916089936742634
817858,2015-07-03,25,10709,7386.523581294925,0.3102508561681833
818429,2015-07-04,25,8243,7255.417691590963,0.11980860225755637
819828,2015-07-06,25,12496,7685.600933823793,0.38495511092959406
821430,2015-07-07,25,8802,7637.713741423911,0.13227519411225727
822076,2015-07-08,25,9246,7577.336147506197,0.18047413503069462
823173,2015-07-09,25,10159,7538.2889820665005,0.2579693885159464
824327,2015-07-10,25,9300,7482.30994186076,0.1954505438859398
825004,2015-07-11,25,7996,7429.4540003435395,0.07085367679545529
826767,2015-07-13,25,11899,7944.393814733572,0.33234777588590875
827833,2015-07-14,25,12233,7845.725643137994,0.3586425534915398
828744,2015-07-15,25,12171,7728.08225339101,0.36504130692703884
830015,2015-07-16,25,12281,7666.696521549515,0.37572701558916094
831169,2015-07-17,25,9155,7523.394075390068,0.17822019930201333
831768,2015-07-18,25,7861,7460.235300053464,0.050981389129441036
832954,2015-07-20,25,10493,7824.048769667861,0.2543554017280224
834124,2015-07-21,25,8718,7807.256799053459,0.10446698794982118
835856,2015-07-22,25,9047,7771.76109489915,0.140957102365519
837070,2015-07-23,25,8323,7703.800938828441,0.07439613855239206
837377,2015-07-24,25,7165,7591.061755412142,0.05946430640783556
838476,2015-07-25,25,7285,7562.384009608213,0.038076047990145925
840422,2015-07-27,25,11806,8004.399752978206,0.3220057807065724
840965,2015-07-28,25,10865,7874.401033294707,0.2752507102351857
841890,2015-07-29,25,10527,7895.295927036757,0.24999563721508908
843727,2015-07-30,25,11272,7836.593042282329,0.3047735058301695
844459,2015-07-31,25,14180,7807.265155467961,0.4494171258485218
799236,2015-06-15,26,10881,4743.775849045167,0.5640312610012713
800270,2015-06-16,26,7485,4634.193790287158,0.3808692330945681
801967,2015-06-17,26,7037,4459.3968427082,0.36629290284095495
803579,2015-06-18,26,8043,4276.304216931458,0.46831975420471744
804305,2015-06-19,26,7730,4099.587031867995,0.46965238915032403
805165,2015-06-20,26,6367,3759.02717732382,0.40960779372957123
806657,2015-06-22,26,5458,4796.235703430779,0.12124666481664001
807102,2015-06-23,26,5306,4707.464335790748,0.11280355525994196
808482,2015-06-24,26,4750,4498.116372913617,0.05302813201818591
809846,2015-06-25,26,4897,4264.012215372088,0.12926031950743563
811353,2015-06-26,26,5426,4140.150378997321,0.2369792887951859
811703,2015-06-27,26,6926,3869.4301663672377,0.4413181971748141
813099,2015-06-29,26,11005,4923.235493632819,0.5526364839952004
814339,2015-06-30,26,8697,4831.909808149561,0.44441648750723683
815313,2015-07-01,26,7222,4712.349513210676,0.34750075973266736
816783,2015-07-02,26,8172,4451.4874619847105,0.45527564097103396
817366,2015-07-03,26,7260,4399.154547872837,0.3940558474004357
818705,2015-07-04,26,5313,4219.515210648824,0.20581306029572294
820043,2015-07-06,26,6257,5143.685430669197,0.17793104831881146
821454,2015-07-07,26,4909,4966.223000879458,0.01165675308198364
822219,2015-07-08,26,6641,4776.462857296341,0.28076150319284127
822771,2015-07-09,26,6397,4640.7297588395595,0.2745459185806535
823845,2015-07-10,26,6046,4451.181833514944,0.2637807089786729
824943,2015-07-11,26,5642,4285.655717415619,0.24040132622906438
826209,2015-07-13,26,10071,5171.683874917013,0.4864776213963844
828192,2015-07-14,26,8662,5007.145631481224,0.42194116468699794
828810,2015-07-15,26,7984,4846.085320190439,0.39302538574769047
830145,2015-07-16,26,7781,4675.518150998716,0.399110891787853
830814,2015-07-17,26,7535,4506.989097439102,0.40185944294106146
832397,2015-07-18,26,5221,4339.190623911651,0.16889664357179648
832896,2015-07-20,26,6417,5265.1280433277425,0.1795031878872148
834353,2015-07-21,26,5237,5096.870318819827,0.026757624819586226
835846,2015-07-22,26,4332,4928.671193753864,0.1377357326301625
836224,2015-07-23,26,6204,4760.449234695843,0.23268065204773644
837843,2015-07-24,26,6003,4592.225614379306,0.2350115584908703
838889,2015-07-25,26,5568,4424.0056962250965,0.20545874708600997
840264,2015-07-27,26,11328,5350.021748730767,0.5277170066445297
840712,2015-07-28,26,7926,5181.800713601231,0.34622751531652396
842231,2015-07-29,26,7298,5013.579877601122,0.3130200222525183
843721,2015-07-30,26,7892,4845.359023524448,0.38604168480430207
844474,2015-07-31,26,7818,4677.138146583602,0.4017474870064464
799194,2015-06-15,27,15147,7443.278516049322,0.508597179900355
800689,2015-06-16,27,13517,6585.789544802916,0.5127772771470803
801924,2015-06-17,27,11877,5725.555401206773,0.5179291570929718
803116,2015-06-18,27,10496,4836.728401497647,0.5391836507719467
804292,2015-06-19,27,11190,3984.2642884717206,0.643944210145512
804910,2015-06-20,27,7350,3118.307976219279,0.5757404113987376
806691,2015-06-22,27,7710,7337.77777290938,0.048277850465709524
807341,2015-06-23,27,8175,6467.587408072548,0.20885780941008586
809097,2015-06-24,27,8103,5593.1324115995085,0.30974547555232523
809965,2015-06-25,27,7288,4717.953064613859,0.3526409077094046
810500,2015-06-26,27,7830,3862.6923683683854,0.5066804127243442
812050,2015-06-27,27,7452,2983.3679183478816,0.5996554054820341
813097,2015-06-29,27,18736,7216.950041254342,0.6148083880628553
813715,2015-06-30,27,19780,6356.646344801877,0.6786326418199253
815687,2015-07-01,27,10857,5498.148655011726,0.49358490789244486
816376,2015-07-02,27,9896,4636.022575823823,0.5315256087486032
817288,2015-07-03,27,10286,3768.0731838778593,0.6336697274083357
818852,2015-07-04,27,5233,2902.4722720140126,0.4453521360569439
820164,2015-07-06,27,10271,7107.652179102646,0.30798829918190573
820829,2015-07-07,27,7958,6245.039740535023,0.2152500954341514
822585,2015-07-08,27,8125,5367.122911183338,0.33943102631589683
822719,2015-07-09,27,8294,4508.260713615047,0.45644312592053926
824197,2015-07-10,27,8059,3635.7674664146034,0.5488562518408483
825460,2015-07-11,27,6981,2766.7964332404663,0.6036676073283962
826065,2015-07-13,27,12121,6981.991419909988,0.42397562743090605
827686,2015-07-14,27,13482,6115.258811832231,0.5464130832345178
829114,2015-07-15,27,10741,5249.536943585379,0.5112618058294964
829882,2015-07-16,27,11297,4383.838013694622,0.6119467103040965
831482,2015-07-17,27,8617,3518.1551698317053,0.5917192561411506
832284,2015-07-18,27,7075,2652.6398730020737,0.6250685691869861
832977,2015-07-20,27,7437,6861.898338969913,0.07732979172113577
833917,2015-07-21,27,7727,5996.249025593686,0.22398744330352188
835924,2015-07-22,27,6789,5130.538540696725,0.2442865605101303
836843,2015-07-23,27,6749,4264.914037816809,0.36806726362175013
837584,2015-07-24,27,6382,3399.314524618734,0.4673590528645042
839212,2015-07-25,27,5120,2533.7192559348186,0.5051329578252307
840101,2015-07-27,27,12322,6742.994109185471,0.45276788596125056
841202,2015-07-28,27,10956,5877.423129775503,0.4635429782972341
842684,2015-07-29,27,10318,5011.629950152943,0.5142828115765707
843714,2015-07-30,27,10270,4145.947513852501,0.5963050132568158
844495,2015-07-31,27,13213,3280.2544948017458,0.7517403697266521
799248,2015-06-15,28,8124,7443.278516049322,0.08379141850697659
800621,2015-06-16,28,6464,6585.789544802916,0.018841204332134247
801948,2015-06-17,28,5316,5725.555401206773,0.07704202430526208
803184,2015-06-18,28,5634,4836.728401497647,0.1415107558577127
804243,2015-06-19,28,5100,3984.2642884717206,0.21877170814279986
804721,2015-06-20,28,1830,3118.307976219279,0.7039934296280215
806322,2015-06-22,28,3516,7337.77777290938,1.0869675122040328
807190,2015-06-23,28,3791,6467.587408072548,0.7060373009951327
808958,2015-06-24,28,3466,5593.1324115995085,0.6137139098671404
809914,2015-06-25,28,3543,4717.953064613859,0.3316266058746427
810587,2015-06-26,28,4677,3862.6923683683854,0.17410896549745877
812066,2015-06-27,28,2307,2983.3679183478816,0.2931807188330653
813225,2015-06-29,28,8496,7216.950041254342,0.15054731152844372
813832,2015-06-30,28,6959,6356.646344801877,0.08655750182470517
815031,2015-07-01,28,5702,5498.148655011726,0.03575084969980251
816179,2015-07-02,28,6073,4636.022575823823,0.2366173924215671
817056,2015-07-03,28,5027,3768.0731838778593,0.250433024890022
819218,2015-07-04,28,1891,2902.4722720140126,0.5348875050312071
820406,2015-07-06,28,4179,7107.652179102646,0.7008021486247059
821016,2015-07-07,28,4022,6245.039740535023,0.552719975269772
822099,2015-07-08,28,3912,5367.122911183338,0.37196393435156905
823123,2015-07-09,28,4241,4508.260713615047,0.06301832436101092
823846,2015-07-10,28,4273,3635.7674664146034,0.14913001020018643
825705,2015-07-11,28,2069,2766.7964332404663,0.337262655021975
826791,2015-07-13,28,7661,6981.991419909988,0.08863184702911009
827437,2015-07-14,28,6503,6115.258811832231,0.05962497126983992
828708,2015-07-15,28,6012,5249.536943585379,0.12682352901108132
830407,2015-07-16,28,5579,4383.838013694622,0.21422512749693107
831394,2015-07-17,28,4676,3518.1551698317053,0.24761437770921615
832017,2015-07-18,28,2132,2652.6398730020737,0.2442025670741434
832770,2015-07-20,28,4338,6861.898338969913,0.5818115119801552
834954,2015-07-21,28,3883,5996.249025593686,0.5442310135446011
836059,2015-07-22,28,3197,5130.538540696725,0.6047977918976307
836415,2015-07-23,28,3607,4264.914037816809,0.18239923421591586
838159,2015-07-24,28,3970,3399.314524618734,0.14374949002047
838526,2015-07-25,28,1864,2533.7192559348186,0.3592914463169628
839997,2015-07-27,28,7392,6742.994109185471,0.087798415965169
841493,2015-07-28,28,6001,5877.423129775503,0.020592712918596368
841719,2015-07-29,28,5547,5011.629950152943,0.09651524244583687
843709,2015-07-30,28,6210,4145.947513852501,0.33237560163405777
844492,2015-07-31,28,7301,3280.2544948017458,0.5507116155592733
799291,2015-06-15,29,14823,4743.775849045167,0.6799719456894578
800753,2015-06-16,29,10375,4634.193790287158,0.5533307190084668
802089,2015-06-17,29,9075,4459.3968427082,0.5086064085170028
803050,2015-06-18,29,9408,4276.304216931458,0.5454608612955508
804339,2015-06-19,29,8746,4099.587031867995,0.531261487323577
804854,2015-06-20,29,8117,3759.02717732382,0.5368945204726105
806354,2015-06-22,29,6798,4796.235703430779,0.29446370941000605
807973,2015-06-23,29,6875,4707.464335790748,0.315277914794073
808268,2015-06-24,29,7251,4498.116372913617,0.3796557201884406
810026,2015-06-25,29,6179,4264.012215372088,0.3099187222249413
810403,2015-06-26,29,6857,4140.150378997321,0.3962154908856174
811958,2015-06-27,29,7876,3869.4301663672377,0.5087061749152821
813623,2015-06-29,29,14107,4923.235493632819,0.6510076207816815
813770,2015-06-30,29,11043,4831.909808149561,0.5624459106991251
815168,2015-07-01,29,9416,4712.349513210676,0.49953807208892564
816902,2015-07-02,29,7713,4451.4874619847105,0.4228591388584584
817589,2015-07-03,29,9644,4399.154547872837,0.5438454429829078
818844,2015-07-04,29,6228,4219.515210648824,0.3224927407436057
819599,2015-07-06,29,7703,5143.685430669197,0.3322490678087503
820827,2015-07-07,29,6223,4966.223000879458,0.20195677311916155
822367,2015-07-08,29,6816,4776.462857296341,0.29922786718070116
822853,2015-07-09,29,6947,4640.7297588395595,0.33198074581264436
824793,2015-07-10,29,6031,4451.181833514944,0.2619496213704288
825217,2015-07-11,29,6546,4285.655717415619,0.34530160137249943
826546,2015-07-13,29,12305,5171.683874917013,0.5797087464512789
827506,2015-07-14,29,8504,5007.145631481224,0.4112011251785955
828924,2015-07-15,29,8383,4846.085320190439,0.4219151472992438
829767,2015-07-16,29,7603,4675.518150998716,0.3850429894780066
831398,2015-07-17,29,6526,4506.989097439102,0.3093795437574162
832126,2015-07-18,29,7534,4339.190623911651,0.4240522134441664
832981,2015-07-20,29,7101,5265.1280433277425,0.25853710134801544
834572,2015-07-21,29,6701,5096.870318819827,0.23938661112970797
835931,2015-07-22,29,5562,4928.671193753864,0.11386709928912911
836829,2015-07-23,29,5590,4760.449234695843,0.14839906356067206
837543,2015-07-24,29,6419,4592.225614379306,0.2845886252719574
839374,2015-07-25,29,6084,4424.0056962250965,0.27284587504518465
839490,2015-07-27,29,11659,5350.021748730767,0.5411251609288303
841218,2015-07-28,29,8450,5181.800713601231,0.3867691463193809
842634,2015-07-29,29,7564,5013.579877601122,0.3371787575884292
843665,2015-07-30,29,8039,4845.359023524448,0.39726843842213605
844488,2015-07-31,29,9411,4677.138146583602,0.5030136917879501
799308,2015-06-15,30,6066,7443.278516049322,0.22704888164347548
800768,2015-06-16,30,5958,6585.789544802916,0.10536917502566562
802010,2015-06-17,30,4213,5725.555401206773,0.35902098295912016
803036,2015-06-18,30,4482,4836.728401497647,0.07914511412263425
804082,2015-06-19,30,3668,3984.2642884717206,0.08622254320384969
804905,2015-06-20,30,3622,3118.307976219279,0.13906461175613494
806248,2015-06-22,30,3010,7337.77777290938,1.4377999245546111
807903,2015-06-23,30,3584,6467.587408072548,0.8045723794845279
808703,2015-06-24,30,3242,5593.1324115995085,0.7252104909313721
810220,2015-06-25,30,3400,4717.953064613859,0.3876332542981939
811420,2015-06-26,30,3190,3862.6923683683854,0.21087535058570073
811675,2015-06-27,30,3822,2983.3679183478816,0.21942231335743548
813684,2015-06-29,30,6701,7216.950041254342,0.07699597690707985
813716,2015-06-30,30,6456,6356.646344801877,0.015389351796487502
814975,2015-07-01,30,4903,5498.148655011726,0.12138459208886929
816962,2015-07-02,30,4277,4636.022575823823,0.08394261768151111
817777,2015-07-03,30,3684,3768.0731838778593,0.022821168262176783
819234,2015-07-04,30,2919,2902.4722720140126,0.0056621198992762726
819722,2015-07-06,30,3764,7107.652179102646,0.8883241708561759
820669,2015-07-07,30,3226,6245.039740535023,0.9358461687957295
821790,2015-07-08,30,4042,5367.122911183338,0.3278384243402618
822964,2015-07-09,30,3707,4508.260713615047,0.21614802093742846
824411,2015-07-10,30,3297,3635.7674664146034,0.10275021729287334
825239,2015-07-11,30,3567,2766.7964332404663,0.22433517430881236
826237,2015-07-13,30,5312,6981.991419909988,0.31438091489269343
828058,2015-07-14,30,5691,6115.258811832231,0.07454907956988772
828941,2015-07-15,30,4412,5249.536943585379,0.18983158286159996
829484,2015-07-16,30,4520,4383.838013694622,0.030124333253402295
830845,2015-07-17,30,3033,3518.1551698317053,0.15995884267448246
832374,2015-07-18,30,3335,2652.6398730020737,0.204605735231762
832891,2015-07-20,30,3405,6861.898338969913,1.0152418029280215
834465,2015-07-21,30,3627,5996.249025593686,0.6532255377980939
835809,2015-07-22,30,3094,5130.538540696725,0.6582218942135505
836403,2015-07-23,30,3364,4264.914037816809,0.2678103560692059
838122,2015-07-24,30,2722,3399.314524618734,0.2488297298378891
838744,2015-07-25,30,2513,2533.7192559348186,0.008244829261766274
839833,2015-07-27,30,5235,6742.994109185471,0.2880600017546267
840627,2015-07-28,30,4925,5877.423129775503,0.19338540706101587
842211,2015-07-29,30,4551,5011.629950152943,0.10121510660359107
843661,2015-07-30,30,4881,4145.947513852501,0.15059464989704952
844485,2015-07-31,30,4776,3280.2544948017458,0.3131795446395005
799220,2015-06-15,31,8014,4743.775849045167,0.40806390703204803
800482,2015-06-16,31,6906,4634.193790287158,0.3289612235321231
802450,2015-06-17,31,6306,4459.3968427082,0.29283272396000637
803324,2015-06-18,31,5984,4276.304216931458,0.2853769690956789
804218,2015-06-19,31,5881,4099.587031867995,0.30290987385342705
804774,2015-06-20,31,5032,3759.02717732382,0.2529755211995588
806290,2015-06-22,31,4779,4796.235703430779,0.0036065502052267866
808086,2015-06-23,31,4327,4707.464335790748,0.0879279722188001
808817,2015-06-24,31,4338,4498.116372913617,0.03691018278322198
809442,2015-06-25,31,4370,4264.012215372088,0.02425349762652456
810380,2015-06-26,31,4487,4140.150378997321,0.07730100757804297
812239,2015-06-27,31,5656,3869.4301663672377,0.3158716113212097
813472,2015-06-29,31,7416,4923.235493632819,0.33613329373883233
813780,2015-06-30,31,8121,4831.909808149561,0.40501049031528613
815728,2015-07-01,31,7068,4712.349513210676,0.33328388324693314
816652,2015-07-02,31,6660,4451.4874619847105,0.3316084891914849
817963,2015-07-03,31,6714,4399.154547872837,0.34477888771628884
819034,2015-07-04,31,5342,4219.515210648824,0.2101244457789547
820380,2015-07-06,31,5356,5143.685430669197,0.0396405095837945
820649,2015-07-07,31,5148,4966.223000879458,0.03531021738938273
821558,2015-07-08,31,4747,4776.462857296341,0.006206626774034358
822807,2015-07-09,31,4927,4640.7297588395595,0.0581023424315893
824491,2015-07-10,31,5862,4451.181833514944,0.2406718127746599
825290,2015-07-11,31,5200,4285.655717415619,0.17583543895853487
826067,2015-07-13,31,7116,5171.683874917013,0.2732316083590482
828151,2015-07-14,31,6316,5007.145631481224,0.2072283674032261
828527,2015-07-15,31,6300,4846.085320190439,0.23078010790627948
829443,2015-07-16,31,6893,4675.518150998716,0.3217005438852871
830807,2015-07-17,31,6013,4506.989097439102,0.25045915558970533
831643,2015-07-18,31,5585,4339.190623911651,0.22306345140346454
833638,2015-07-20,31,4902,5265.1280433277425,0.07407752821863371
834659,2015-07-21,31,4128,5096.870318819827,0.23470695707844644
836029,2015-07-22,31,4553,4928.671193753864,0.08251069487236194
836960,2015-07-23,31,4683,4760.449234695843,0.016538380246816826
837810,2015-07-24,31,5856,4592.225614379306,0.21580846748987267
838693,2015-07-25,31,5403,4424.0056962250965,0.18119457778547168
839810,2015-07-27,31,8054,5350.021748730767,0.33573109650723026
840866,2015-07-28,31,5736,5181.800713601231,0.09661772775431815
841715,2015-07-29,31,5982,5013.579877601122,0.161889020795533
843672,2015-07-30,31,6712,4845.359023524448,0.27810503225201905
844480,2015-07-31,31,7248,4677.138146583602,0.35469948308725135
799243,2015-06-15,32,5932,7443.278516049322,0.25476711329219864
800503,2015-06-16,32,5221,6585.789544802916,0.26140385841848607
802338,2015-06-17,32,5405,5725.555401206773,0.05930719726304778
803303,2015-06-18,32,4152,4836.728401497647,0.16491531827978004
804128,2015-06-19,32,5085,3984.2642884717206,0.2164671999072329
804823,2015-06-20,32,2215,3118.307976219279,0.40781398474911024
806365,2015-06-22,32,3619,7337.77777290938,1.027570536863603
808005,2015-06-23,32,3752,6467.587408072548,0.7237706311493998
809202,2015-06-24,32,3409,5593.1324115995085,0.6406959259605481
809357,2015-06-25,32,3284,4717.953064613859,0.43664831443783775
810801,2015-06-26,32,3629,3862.6923683683854,0.06439580280197998
812162,2015-06-27,32,2034,2983.3679183478816,0.4667492223932555
813478,2015-06-29,32,6176,7216.950041254342,0.16854761030672638
813705,2015-06-30,32,5980,6356.646344801877,0.06298433859563156
815603,2015-07-01,32,5614,5498.148655011726,0.020636149801972554
816723,2015-07-02,32,5445,4636.022575823823,0.1485725296925945
818133,2015-07-03,32,5415,3768.0731838778593,0.30414160962551073
819029,2015-07-04,32,2805,2902.4722720140126,0.03474947308877453
820196,2015-07-06,32,4035,7107.652179102646,0.7614999204715356
821440,2015-07-07,32,3747,6245.039740535023,0.6666772726274415
821635,2015-07-08,32,3784,5367.122911183338,0.41837286236346144
822760,2015-07-09,32,3337,4508.260713615047,0.35099212274948977
824473,2015-07-10,32,4156,3635.7674664146034,0.1251762592842629
825268,2015-07-11,32,2589,2766.7964332404663,0.06867378649689698
826849,2015-07-13,32,6391,6981.991419909988,0.09247244874197898
827767,2015-07-14,32,5093,6115.258811832231,0.20071840012413725
828785,2015-07-15,32,6320,5249.536943585379,0.16937706588838938
829690,2015-07-16,32,4506,4383.838013694622,0.027110960121033815
831259,2015-07-17,32,4850,3518.1551698317053,0.2746071814779989
831750,2015-07-18,32,2330,2652.6398730020737,0.1384720484987441
833508,2015-07-20,32,4668,6861.898338969913,0.4699867906962111
834617,2015-07-21,32,3110,5996.249025593686,0.928054349065494
835954,2015-07-22,32,3870,5130.538540696725,0.3257205531516086
836949,2015-07-23,32,3528,4264.914037816809,0.2088758610591861
837482,2015-07-24,32,3416,3399.314524618734,0.004884506844632863
839318,2015-07-25,32,2532,2533.7192559348186,0.0006790110327087866
839580,2015-07-27,32,5947,6742.994109185471,0.13384800894324378
840765,2015-07-28,32,5679,5877.423129775503,0.03493980098177552
841908,2015-07-29,32,4869,5011.629950152943,0.02929347918524192
843673,2015-07-30,32,5779,4145.947513852501,0.28258392215737993
844478,2015-07-31,32,6395,3280.2544948017458,0.48705950042193186
799496,2015-06-15,33,10956,7443.278516049322,0.3206207999224788
800439,2015-06-16,33,9792,6585.789544802916,0.327431623284016
802403,2015-06-17,33,8899,5725.555401206773,0.3566068770416032
803387,2015-06-18,33,8856,4836.728401497647,0.45384728980378874
804606,2015-06-19,33,8165,3984.2642884717206,0.5120313180071377
804822,2015-06-20,33,8094,3118.307976219279,0.6147383276230196
806450,2015-06-22,33,6871,7337.77777290938,0.06793447429913835
807937,2015-06-23,33,7170,6467.587408072548,0.09796549399267113
808358,2015-06-24,33,6853,5593.1324115995085,0.18384176103903277
809573,2015-06-25,33,6533,4717.953064613859,0.27782748130814955
811318,2015-06-26,33,7409,3862.6923683683854,0.4786486208167924
812362,2015-06-27,33,9329,2983.3679183478816,0.6802049610517867
813319,2015-06-29,33,12165,7216.950041254342,0.40674475616487116
813862,2015-06-30,33,12232,6356.646344801877,0.48032649241318864
815902,2015-07-01,33,9403,5498.148655011726,0.4152771822810033
816358,2015-07-02,33,8469,4636.022575823823,0.4525891397067159
817763,2015-07-03,33,8194,3768.0731838778593,0.5401423988433172
818921,2015-07-04,33,7914,2902.4722720140126,0.633248386149354
819448,2015-07-06,33,8602,7107.652179102646,0.17372097429636757
821023,2015-07-07,33,6077,6245.039740535023,0.027651759179697737
821855,2015-07-08,33,7043,5367.122911183338,0.23794932398362373
823217,2015-07-09,33,7579,4508.260713615047,0.4051641755356845
824552,2015-07-10,33,6539,3635.7674664146034,0.4439872355995407
825359,2015-07-11,33,7107,2766.7964332404663,0.6106941841507716
826274,2015-07-13,33,10305,6981.991419909988,0.3224656555157702
828031,2015-07-14,33,9447,6115.258811832231,0.3526771661022302
829259,2015-07-15,33,8467,5249.536943585379,0.38000036097964107
829605,2015-07-16,33,7498,4383.838013694622,0.41533235346830866
830971,2015-07-17,33,7163,3518.1551698317053,0.508843338010372
831822,2015-07-18,33,8695,2652.6398730020737,0.6949235338698018
833828,2015-07-20,33,7160,6861.898338969913,0.04163431019973278
834770,2015-07-21,33,6981,5996.249025593686,0.1410615920937278
836065,2015-07-22,33,6561,5130.538540696725,0.21802491377888655
837146,2015-07-23,33,6090,4264.914037816809,0.2996857080760577
838078,2015-07-24,33,6789,3399.314524618734,0.4992908344942209
839001,2015-07-25,33,7188,2533.7192559348186,0.647507059552752
839568,2015-07-27,33,9866,6742.994109185471,0.3165422553025065
841130,2015-07-28,33,8268,5877.423129775503,0.28913605106730733
842608,2015-07-29,33,7028,5011.629950152943,0.2869052432907025
843682,2015-07-30,33,8146,4145.947513852501,0.4910449897062974
844547,2015-07-31,33,10789,3280.2544948017458,0.6959630647138988
799375,2015-06-15,34,10873,7554.272449794575,0.30522648305025524
800572,2015-06-16,34,9036,7493.351629401033,0.17072248457270547
802387,2015-06-17,34,8482,7415.5719752636505,0.1257283688677611
803230,2015-06-18,34,8451,7354.673445483204,0.12972743515759036
804475,2015-06-19,34,8348,7289.006600153691,0.12685594152447405
804840,2015-06-20,34,7400,7188.145958012203,0.028628924592945575
806475,2015-06-22,34,7389,7628.4977242851455,0.0324127384335019
807992,2015-06-23,34,6324,7546.362054023601,0.1932893823566731
808206,2015-06-24,34,6982,7468.951441918209,0.06974383298742606
809247,2015-06-25,34,7229,7359.894064876426,0.018106801061893146
810987,2015-06-26,34,6481,7336.197448032937,0.13195455146319043
811793,2015-06-27,34,7280,7272.662755348603,0.0010078632762907636
813430,2015-06-29,34,12108,7697.883962148597,0.36423158555099133
813899,2015-06-30,34,11748,7593.010565654433,0.353676322297035
815001,2015-07-01,34,9822,7494.680948614958,0.2369496081638202
816463,2015-07-02,34,9879,7460.698910572508,0.24479209327133233
817696,2015-07-03,34,8951,7386.523581294925,0.17478230574294212
818988,2015-07-04,34,7511,7255.417691590963,0.03402773377833006
819967,2015-07-06,34,8650,7685.600933823793,0.11149122152326095
820538,2015-07-07,34,7832,7637.713741423911,0.024806723515843794
821744,2015-07-08,34,7592,7577.336147506197,0.0019314874201531284
822903,2015-07-09,34,7606,7538.2889820665005,0.00890231632047062
824277,2015-07-10,34,7179,7482.30994186076,0.04224960883977711
825329,2015-07-11,34,8079,7429.4540003435395,0.08039930680238402
826445,2015-07-13,34,11688,7944.393814733572,0.32029484815763415
827886,2015-07-14,34,9846,7845.725643137994,0.2031560386819019
828804,2015-07-15,34,9781,7728.08225339101,0.2098883290674767
829831,2015-07-16,34,8960,7666.696521549515,0.1443419060770631
831183,2015-07-17,34,8251,7523.394075390068,0.08818396856259024
832622,2015-07-18,34,8135,7460.235300053464,0.08294587583854161
833793,2015-07-20,34,8104,7824.048769667861,0.034544821116996416
834705,2015-07-21,34,6427,7807.256799053459,0.21475910985739208
836068,2015-07-22,34,6209,7771.76109489915,0.2516928804798115
836238,2015-07-23,34,6713,7703.800938828441,0.14759436002211246
837937,2015-07-24,34,6262,7591.061755412142,0.21224237550497313
839125,2015-07-25,34,7089,7562.384009608213,0.06677726189987489
839564,2015-07-27,34,10274,8004.399752978206,0.2209071682910058
841063,2015-07-28,34,9169,7874.401033294707,0.14119303813995995
842761,2015-07-29,34,8658,7895.295927036757,0.08809240851966305
843680,2015-07-30,34,8443,7836.593042282329,0.07182363587796643
844611,2015-07-31,34,11144,7807.265155467961,0.2994198532422863
799459,2015-06-15,35,19593,4743.775849045167,0.7578841500002467
800523,2015-06-16,35,15392,4634.193790287158,0.6989219211092024
802344,2015-06-17,35,13833,4459.3968427082,0.6776261951342297
803282,2015-06-18,35,13133,4276.304216931458,0.6743848155842948
804528,2015-06-19,35,12160,4099.587031867995,0.6628629085634872
804867,2015-06-20,35,8387,3759.02717732382,0.5518031265859282
806371,2015-06-22,35,9750,4796.235703430779,0.508078389391715
808079,2015-06-23,35,8659,4707.464335790748,0.45635011712775747
808423,2015-06-24,35,8803,4498.116372913617,0.4890246083251599
809770,2015-06-25,35,9504,4264.012215372088,0.5513455160593342
810909,2015-06-26,35,10492,4140.150378997321,0.6053993157646472
812102,2015-06-27,35,9169,3869.4301663672377,0.5779877667829384
813559,2015-06-29,35,21370,4923.235493632819,0.7696193030588292
813842,2015-06-30,35,21331,4831.909808149561,0.7734794520580581
815382,2015-07-01,35,11007,4712.349513210676,0.571877031597104
816838,2015-07-02,35,12373,4451.4874619847105,0.6402256961137387
817464,2015-07-03,35,13950,4399.154547872837,0.6846484195073236
819127,2015-07-04,35,8089,4219.515210648824,0.4783638013785605
819738,2015-07-06,35,10894,5143.685430669197,0.5278423507738942
820644,2015-07-07,35,8801,4966.223000879458,0.4357205998318989
822490,2015-07-08,35,9574,4776.462857296341,0.501100599822818
822932,2015-07-09,35,9876,4640.7297588395595,0.5301002674322034
824385,2015-07-10,35,11506,4451.181833514944,0.613142548799327
825148,2015-07-11,35,7798,4285.655717415619,0.45041604034167493
826695,2015-07-13,35,17229,5171.683874917013,0.6998268109050431
